playId,nflId,2nd,3rd,4th,5th,6rd,7th,8th,9rd,10th,11th
3804,43429,53433,48374,46095,42469,47814,52486,47797,41232,33084,53497
152,52457,47849,41236,44874,53453,53516,53557,52543,41321,28963,46161
217,52420,39109,42547,47920,43362,52517,44972,53446,41265,48235,46084
317,43362,52489,52420,42547,47932,44972,52517,48235,46084,53446,41265
409,47849,52457,53453,44874,47924,41321,52543,53557,46161,53516,28963
473,41236,44874,53453,52457,47849,46161,53557,52543,41321,53516,28963
497,47849,44874,52457,41236,53453,53557,53516,52543,46161,41321,28963
552,52420,42547,47932,52489,43362,48235,53446,44972,41265,52517,46084
630,52420,52489,42547,47932,43362,48235,53446,41265,52517,44972,46084
918,47849,44874,52457,53453,53484,52543,46161,53516,41321,53557,28963
959,47849,52457,44874,53453,53484,46161,52543,28963,53516,41321,53557
1081,42547,52489,47932,47920,43362,52517,53446,46084,41265,48235,44972
1231,47849,52457,44874,53484,53453,46161,41321,53557,28963,53516,52543
1302,47849,46129,44874,53484,53453,52543,41321,53516,46161,53557,28963
1326,47849,44874,52457,41236,53453,41321,53516,53557,46161,28963,52543
1443,42547,52420,47920,52489,43362,41265,44972,48235,52517,53446,46084
1496,42547,52420,47920,39109,43362,48235,44972,53446,52517,41265,46084
1520,52489,48233,42547,47920,43861,41265,52517,46084,53446,44972,48235
1554,52420,42547,52489,43362,47932,52517,44972,46084,48235,53446,41265
1578,52420,52489,42547,47932,43362,48235,46084,44972,52517,53446,41265
1640,47920,52489,47932,42547,43362,41265,52517,53446,46084,48235,44972
1686,43362,52420,42547,41500,52489,41265,44972,52517,48235,53446,46084
2036,43362,42547,41500,47932,52489,44972,48235,41265,46084,52517,46134
2060,52489,42547,52420,47932,43362,46084,48235,41265,52517,46134,44972
2103,52420,52489,43362,42547,47932,41265,48235,44972,52517,46084,46134
2144,44874,52457,47849,41236,53453,53557,28963,52543,53516,41321,46161
2195,44874,47849,53484,46129,53557,28963,46161,53453,53516,41321,52543
2259,52457,44874,41236,47849,53453,53557,28963,46161,52543,53516,41321
2308,44849,52489,47920,43861,42547,44972,48235,41265,46084,52517,46134
2332,52489,42547,52420,47920,43362,46084,41265,48235,44972,52517,46134
2375,52420,47920,47932,52489,43362,46084,41265,48235,46134,52517,44972
2420,52420,42547,52489,41500,43362,48235,41265,44972,52517,46134,46084
2593,47839,40011,42460,46526,43454,52504,53655,46152,44822,43367,53492
2643,52457,44874,47849,53453,41236,53516,53557,52543,41321,28963,46161
2665,47849,46129,44874,53484,53453,46161,53516,41321,53557,28963,52543
2754,52420,52489,42547,47932,43362,48235,52517,44972,41265,46134,46084
2803,52420,52489,48233,47920,43861,41265,52517,44972,46084,48235,46134
2827,42547,52489,47932,52420,43362,44972,48235,52517,46084,41265,46134
2872,52420,52489,42547,47932,43362,52517,48235,41265,44972,46084,46134
2932,52457,44874,41236,47849,53453,53557,28963,52543,53516,41321,46161
3009,47849,41236,46129,44874,53453,53516,53557,52543,46161,41321,28963
3031,44874,53484,52457,47849,53453,28963,46161,53516,52543,41321,53557
3110,47920,43362,42547,47932,39109,41265,48235,44972,46134,46084,52517
3229,52420,42547,47932,52489,43362,46134,48235,44972,41265,46084,52517
3511,47849,52457,44874,53484,53453,46161,42810,53516,28963,53557,52543
3583,44874,53484,47849,52457,53453,53516,53557,42810,28963,52543,46161
3631,52457,47849,41236,44874,53453,46161,53557,53516,42810,52543,28963
3667,47849,44874,52457,53484,53453,28963,53516,52543,42810,53557,46161
75,52584,40488,52430,44853,46226,38632,52466,46131,43640,47801,47976
146,46116,39973,42398,46203,53478,38779,42367,39965,47784,37130,52480
362,40488,52430,46226,44853,43971,38632,46131,52466,43640,47976,47801
386,52430,44853,40488,52584,46226,46131,52466,43640,38632,47801,47976
476,53478,39973,37077,46203,42398,42367,37130,39965,52480,38779,47784
545,39973,53478,37077,46116,46203,42367,37130,52480,38779,47784,39965
619,39973,46116,37077,44917,42398,42367,37130,38779,47784,39965,52480
641,39973,46116,37077,46203,53478,42367,38779,37130,47784,52480,39965
889,40488,52430,46176,46226,47885,38632,46131,47976,52466,43640,47801
1243,40488,52430,47885,43971,52725,47976,43640,52466,46131,38632,47801
1325,39973,46116,37077,44917,42398,52480,42367,39965,37130,47784,38779
1351,46116,39973,42398,37077,46203,37130,52480,42367,39965,47784,38779
1396,37077,39973,46116,42398,44917,52480,39965,47784,38779,37130,42367
1441,46116,46203,45142,37077,39973,37130,42367,52480,47784,38779,39965
1460,53478,39973,46116,37077,46203,47784,42367,37130,38779,52480,39965
1797,53478,46116,37077,39973,46203,47784,38779,52480,37130,39965,42367
1897,52430,40488,52584,44853,46226,52466,47801,47976,38632,43640,46131
2031,52584,52430,40488,46226,44853,38632,47976,46131,47801,43640,52466
2053,40488,52584,52430,44853,46226,52466,43640,46131,47976,38632,47801
2152,39973,37077,46116,53478,46203,42367,38779,37130,39965,47784,52480
2392,39973,42398,45142,53478,44917,39965,37130,42367,47784,52480,43648
2482,39973,42398,37077,45142,46203,42367,47784,39965,37130,52480,43648
2605,52430,40488,46226,44853,43971,52466,47801,38632,46131,47976,43640
2747,37077,39973,46116,42398,46203,43648,47784,37130,39965,42367,52480
2792,37077,39973,46116,42398,46203,52480,37130,39965,47784,42367,43648
2847,46116,39973,42398,44917,53478,37130,47784,52480,43648,39965,42367
2895,52430,40488,52725,43971,44853,52466,38632,47976,46131,43640,47801
2938,52430,52584,40488,46226,44853,47801,38632,52466,43640,47976,46131
3017,52430,40488,46226,52584,44853,52466,43640,47976,46131,47801,38632
3056,40488,52430,52584,44923,46226,38632,47976,43640,46131,52466,47801
3249,37077,39973,53478,44917,42398,37130,43648,42367,52480,39965,47784
3383,52430,40488,46226,43971,44853,52466,46131,47976,38632,43640,47801
3433,52430,40488,52584,46226,47885,38632,52466,47976,43640,47801,46131
3517,42398,46203,37077,39973,46116,52480,42367,37130,39965,47784,43648
3541,37077,39973,42398,46116,46203,37130,52480,39965,43648,42367,47784
3565,37077,39973,46116,46203,42398,39965,43648,47784,37130,52480,42367
3589,46116,39973,45142,42398,46203,39965,42367,52480,37130,47784,43648
3613,39973,46116,37077,53478,46203,47784,43648,37130,39965,52480,42367
3635,39973,46116,37077,53478,46203,43648,47784,39965,37130,42367,52480
3697,46116,39973,42398,37077,44917,37130,43648,52480,47784,42367,39965
3719,46116,37077,39973,42398,46203,43648,39965,42367,47784,37130,52480
3822,40488,52584,52430,44853,38632,47976,46226,52466,46131,47801,43640
3867,52430,46226,40488,42397,52584,52466,47976,38632,43640,47801,46131
3970,39973,46116,37077,53478,46203,52480,42367,43648,37130,39965,47784
4036,52584,52430,46226,44853,40488,43640,38632,47801,52466,46131,47976
4127,52430,40488,52584,46226,47885,38632,52466,47801,46131,43640,47976
4149,52430,52584,40488,46226,47885,38632,46131,47976,47801,52466,43640
4180,52430,40488,52584,46226,44853,47976,47801,43640,52466,38632,46131
54,44896,41233,46107,35481,44831,52421,42377,42404,40151,46163,25511
101,44896,41233,42033,35481,46107,42377,25511,46163,40151,52421,42404
125,35634,41233,35481,44896,46107,42377,25511,40151,42404,46163,52421
168,35481,35634,41233,44896,44816,42377,25511,40151,52421,46163,42404
281,46095,53433,48374,46263,39975,52486,47797,41232,47814,53497,33084
404,44896,41233,35481,52569,44816,46163,42404,42377,40151,52421,25511
451,41233,44896,35634,44816,35481,52421,40151,46163,25511,42404,42377
537,46095,53433,39975,46094,42469,47797,47814,53497,33084,52486,41232
582,46095,48374,53433,46263,42469,47797,33084,52486,41232,47814,53497
606,46095,46263,48374,39975,37234,47814,52486,47797,33084,53497,41232
628,46094,39975,46095,53433,37234,41232,52486,47797,53497,33084,47814
734,41230,46155,47852,45268,40129,53523,46284,48220,46101,38557,41222
756,47991,41233,44896,35481,39985,40151,42377,46163,42404,25511,52421
824,46095,46263,46094,53433,39975,33084,52486,47797,47814,41232,53497
976,35634,41233,44896,35481,39985,42377,46163,52421,40151,42404,25511
1125,46095,46263,46094,53433,39975,41232,53497,52486,33084,47814,47797
1173,46095,53433,46094,42469,37234,53497,41232,47797,47814,52486,33084
1206,46094,39975,48723,53433,48374,47814,52486,41232,33084,53497,47797
1290,41233,44896,46107,44831,35481,46163,42377,52421,42404,25511,40151
1312,35634,42033,35481,44896,46107,42404,52421,42377,46163,40151,25511
1362,47991,41233,44896,35634,46107,25511,42377,52421,46163,40151,42404
1384,35634,44896,47991,52569,44816,42377,52421,40151,42404,25511,46163
1408,35634,52569,47991,44896,44816,42404,46163,42377,52421,40151,25511
1449,46095,46263,37234,46094,42469,53497,33084,47814,41232,47797,52486
1488,46095,46094,46263,43429,42469,47814,53497,41232,33084,52486,47797
1552,46095,48374,53433,46263,39975,47797,52486,47814,41232,33084,53497
1597,48374,53433,46095,41808,42469,41232,47797,33084,52486,53497,47814
1754,44896,35634,42033,41233,44816,25511,42404,46163,40151,52421,42377
1799,41233,35634,44896,42033,44816,46163,40151,42377,25511,42404,52421
1840,44896,35481,44831,42033,44816,42404,42377,52421,46163,40151,25511
2009,48374,53433,46095,46394,42469,47797,52486,47814,41232,33084,53497
2074,46095,48374,53433,46394,42469,52486,53497,41232,33084,47814,47797
2125,53433,46394,46095,48374,42469,47797,41232,47814,33084,53497,52486
2287,46095,46263,53433,41808,42469,52486,41232,53497,47814,33084,47797
2313,44896,41233,35634,35481,46107,52421,25511,40151,42377,46163,42404
2335,44896,35481,42033,41233,46107,42377,46163,40151,42404,52421,25511
2380,41233,46107,44896,35481,46163,41667,42377,52421,42404,25511,40151
2471,46263,53433,46095,42469,41808,53497,47814,52486,33084,41232,47797
2519,46095,46263,41808,42469,53433,53497,52486,47797,47814,41232,33084
2548,46095,46263,53433,41808,42469,52486,41232,53497,47814,47797,33084
2582,53433,46263,43429,48374,42469,33084,52486,47814,47797,41232,53497
2611,46094,46095,46263,39975,53433,47797,41232,47814,53497,33084,52486
2661,46095,46094,53433,42469,37234,53497,47814,52486,41232,47797,33084
2683,46095,48374,46263,53433,42469,47814,53497,52486,47797,41232,33084
2707,46095,53433,46094,39975,46263,47797,47814,53497,33084,52486,41232
2757,46263,46095,53433,48374,39975,47814,41232,53497,33084,52486,47797
2781,48374,46263,46095,53433,39975,52486,41232,53497,33084,47797,47814
2885,35634,47991,44896,41233,44816,46163,40151,42377,42404,52421,25511
3027,46095,46263,48374,46094,42469,52486,47814,47797,41232,33084,53497
3094,53433,39975,46094,46095,46263,52486,41232,53497,33084,47797,47814
3129,53433,46094,46263,46394,39975,47797,33084,41232,52486,47814,53497
3195,47991,44896,41233,35481,46107,40151,42404,42377,46163,25511,52421
3427,46095,53433,41808,42469,37234,53497,33084,52486,47797,41232,47814
3451,46094,46095,53433,46263,39975,53497,47814,52486,41232,47797,33084
3514,35481,42033,41233,44816,25511,40151,46163,42404,41667,52421,42377
3644,48374,46095,42469,46094,37234,41232,52486,47814,47797,33084,53497
3672,46095,48374,53433,46263,42469,53497,41232,52486,33084,47797,47814
3775,48374,43429,46095,53433,42469,53497,52486,41232,33084,47797,47814
3828,46095,43429,48374,53433,42469,47797,52486,47814,41232,33084,53497
3871,44896,41233,42033,35481,44816,42404,40151,42377,52421,25511,46163
3893,47991,42033,41233,44896,39985,40151,42377,42404,46163,25511,52421
3938,48374,53433,43429,46095,39975,41232,53497,52486,33084,47797,47814
4078,46394,43429,48723,48374,41808,47814,47797,41232,53497,52486,46079
4138,48374,43429,48723,46394,41808,41232,53497,52486,46079,47797,47814
82,52425,42347,47911,46206,43293,41242,52938,46119,52554,43424,37082
127,46277,42347,52425,46206,43293,37082,52938,41242,43424,52554,46119
202,42347,46277,45532,52425,43293,41242,43424,52554,52938,46119,37082
256,42347,52425,46277,46206,47911,52554,52938,43424,41242,46119,37082
322,42347,45532,46277,52425,43293,41242,52938,43424,46119,37082,52554
367,52425,42347,46277,46206,43293,46119,37082,41242,52554,43424,52938
492,40024,44819,48556,34540,45573,41959,52414,41390,53442,45630,40089
521,48556,44819,40024,45573,43845,41390,53442,40089,41959,45630,52414
597,42347,52425,43293,45532,46206,52554,52938,37082,41242,46119,43424
652,43845,40024,44819,48456,45573,45630,41959,53442,41390,40089,52414
807,52425,47911,45532,42347,46206,52938,46119,37082,52554,43424,41242
857,52425,42347,46206,45532,43293,43424,52938,37082,52554,46119,41242
881,46206,42347,45532,52425,43293,37082,41242,52938,43424,46119,52554
1021,48556,40024,45573,53506,43845,41959,52414,40089,45630,53442,41390
1143,48456,40024,44819,34540,45573,45630,41959,53442,41390,40089,52414
1238,40024,48556,44819,34540,45573,45630,41390,52414,53442,40089,41959
1433,42347,52425,45532,46277,47911,52938,52554,43424,37082,41242,46119
1544,42347,45599,52425,46277,46206,52554,43424,37082,52938,46119,41242
1647,42347,52425,46277,45532,43293,52938,52554,37082,41242,46119,43424
1714,48556,40024,34540,44819,45573,52414,53442,40089,41390,41959,45630
1924,40024,44819,48556,34540,45573,52414,41390,53442,40089,41959,45630
1948,45573,40024,48556,34540,44819,53442,45630,41959,52414,41390,40089
1998,48556,48456,53506,40024,45573,52414,45630,41390,41959,40089,53442
2062,44819,40024,48456,48556,45573,40089,41390,45630,53442,52414,41959
2084,48556,34540,44819,40024,45573,52414,41390,53442,40089,41959,45630
2271,45573,40024,44819,34540,46320,40089,41390,41959,52414,45630,53442
2343,44819,34540,45573,40024,48456,45630,52414,41390,53442,40089,41959
2417,44819,40024,34540,48556,45573,41959,41390,52414,53442,45630,40089
2439,40024,53506,48556,46320,34540,41959,52414,40089,53442,45630,41390
2468,48456,48556,44819,46320,43845,41959,53442,41390,40089,45630,52414
2513,44819,40024,48456,34540,45573,40089,45630,41390,41959,52414,53442
2866,44819,53506,43845,48456,46320,41959,41390,53442,40089,52414,45630
2944,44819,34540,40024,48456,46320,41390,41959,52414,40089,53442,45630
3024,48456,44819,40024,34540,53627,40089,53442,41390,41959,52414,45630
3066,53506,40024,45573,43845,48556,41390,40089,41959,45630,53442,52414
3101,44819,40024,34540,48556,53627,40089,52414,53442,41959,41390,45630
3323,52425,42347,45052,46206,43293,41242,52938,37082,43424,52554,46119
3368,52425,45532,45052,42347,43293,37082,52938,41242,46119,43424,52554
3506,48556,40024,44819,43845,45573,41390,53442,40089,41959,45630,52414
3530,44819,53506,34540,40024,46320,45630,52414,40089,53442,41959,41390
3629,44819,40024,53627,48456,53442,52414,41390,45630,41959,40089,47874
3707,48556,34540,40024,44819,45573,41959,40089,41390,53442,52414,45630
3729,40024,48556,48456,44819,45573,41390,40089,53442,41959,52414,45630
3758,40024,53506,48556,45573,34540,45630,52414,40089,53442,41959,41390
3855,52425,42347,45532,46277,43293,52938,46119,52554,43424,41242,37082
3879,46277,42347,46206,52425,43293,52938,52554,43424,41242,37082,46119
3988,46277,52425,46206,42347,43293,43424,37082,41242,52554,46119,52938
4012,46277,42347,46206,52425,43293,41242,43424,52554,52938,46119,37082
4057,46277,45052,52425,45532,43293,52554,52938,43424,46119,37082,41242
204,47834,37079,43556,42589,44975,38538,47865,40124,38629,42402,35472
255,42412,47847,46189,45062,44856,38605,45056,41310,52477,33107,43447
321,42412,47987,47847,52622,44856,38605,41310,33107,52477,45056,43447
391,37079,47834,53074,42589,43334,47865,38629,42402,35472,40124,38538
465,47834,37079,42589,43334,42486,38538,47865,38629,40124,42402,35472
532,37079,47834,44975,42486,42589,38538,47865,35472,40124,42402,38629
577,37079,43556,47834,42589,43334,35472,42402,40124,38538,47865,38629
601,37079,47834,43556,42589,44975,42402,38538,35472,38629,47865,40124
673,37079,43556,47834,42589,43334,47865,38629,38538,40124,42402,35472
796,47847,44856,52622,42412,47987,43447,33107,46237,41310,38605,45056
841,47847,42412,52622,46189,45062,38605,45056,43447,41310,46237,33107
1115,47834,37079,42589,43334,42486,40124,47865,42402,35472,38538,38629
1282,42412,47847,46189,44856,45062,41310,43447,52477,38605,33107,45056
1327,42412,52622,47847,45062,46189,45056,38605,43447,41310,33107,52477
1411,37079,47834,43334,42486,42589,38629,38538,53063,47865,42402,40124
1642,53074,44930,42486,42589,44975,40124,42402,38629,47865,38538,35472
1746,37079,47834,43556,53065,44975,42402,38538,47865,38629,35472,40124
1839,47847,52622,44856,42412,47987,43447,33107,52477,41310,38605,45056
1993,47847,42412,44856,52622,43460,38605,43447,52477,41310,45056,33107
2243,37079,47834,53074,42486,43334,53063,40124,47865,38629,38538,42402
2288,37079,47834,53074,42589,43334,38538,42402,53063,38629,47865,40124
2333,37079,47834,42589,42486,43334,38629,40124,53063,38538,42402,47865
2537,44856,47847,42412,52622,45062,52477,41310,45056,43447,38605,33107
2618,47847,42412,43460,46189,52622,43447,38605,33107,52477,41310,45056
2740,47834,42486,37079,43556,43334,42402,40124,38629,38538,47865,53063
2830,47834,37079,53074,42589,44975,38538,53063,40124,47865,38629,42402
2874,37079,47834,43556,53065,44975,38538,38629,42402,40124,47865,53063
2919,37079,47834,42589,43556,43334,38538,47865,53063,40124,38629,42402
2943,37079,47834,43556,42589,44975,53063,40124,42402,47865,38629,38538
3078,47847,44856,52622,42412,45062,38605,43447,52477,41310,45056,33107
3102,52622,47847,42412,47987,44856,38605,43447,52477,45056,41310,33107
3261,47847,44856,46189,52622,45062,38605,45056,41310,46237,33107,43447
3443,47834,37079,42589,43334,42486,38629,38538,47865,53063,42402,40124
3516,37079,47834,43556,53065,44975,40124,53063,38629,42402,38538,47865
3597,46189,48119,42412,45062,52622,38605,41310,52477,43447,45056,33107
3619,52622,44856,42412,47847,47987,41310,43447,38605,33107,45056,52477
3725,42486,37079,47834,43556,43334,40124,38629,53063,47865,38538,42402
3773,42486,37079,43556,47834,43334,53063,38538,40124,47865,38629,42402
3797,43556,37079,53074,42486,44975,38538,53063,38629,42402,47865,40124
3842,37079,53074,43556,42486,44975,38538,38629,53063,47865,42402,40124
3929,47834,44930,43556,42589,43334,38629,53063,40124,47865,42402,38538
3953,43556,47834,44930,42589,44975,53063,38629,47865,38538,40124,42402
4126,42412,47847,52622,44856,47987,38605,52477,45056,43447,33107,41310
4167,47847,52622,42412,44856,47987,33107,45056,43447,38605,41310,52477
4335,37079,42486,43334,53065,42589,38629,42402,47865,38538,53063,40124
4380,37079,47834,43556,44975,53065,38629,53063,40124,42402,47865,38538
4445,53634,47834,42589,42486,43334,40124,42402,53063,38629,38538,47865
4530,42412,47847,45062,52622,46189,38605,46237,41310,52477,45056,33107
4552,47847,52622,42412,45062,46189,33107,45056,52477,41310,38605,46237
4574,44856,42412,47847,52622,47987,45056,38605,41310,33107,52477,46237
77,47808,41230,46155,53180,45268,48220,46284,41222,38557,46101,47906
99,52609,52500,46155,53560,41230,46101,38557,47906,41222,46284,48220
397,43415,43454,40011,52440,42460,43367,53655,44822,53492,46152,52504
421,43454,46522,47839,40011,52440,53655,44822,52504,46152,53492,43367
780,47808,46155,41230,53180,45268,46101,53523,41222,48220,38557,46284
806,43454,47839,40011,42460,52440,53655,44822,53492,46152,43367,52504
952,48683,43454,40011,43415,46526,53492,44822,52504,46152,43367,53655
1022,41332,47808,46155,52500,41230,41222,46101,46284,48220,47906,38557
1107,43454,40011,47839,41325,46522,53655,44822,52504,43367,53492,46152
1152,43454,47839,43415,40011,46526,44822,52504,53492,43367,46152,53655
1176,47839,43454,40011,46526,42460,44822,53492,43367,53655,52504,46152
1220,47839,48683,43454,43415,46526,53492,52504,44822,53655,43367,46152
1399,41230,53180,46155,47808,45268,46101,46284,41222,48220,38557,47906
1453,41230,47852,46155,45268,53180,46284,48220,47906,46101,41222,38557
1477,41230,47808,46155,45268,53180,46101,41222,46284,48220,47906,38557
1606,43454,46522,47839,40011,52440,46152,43367,52504,53492,44822,53655
1719,43454,41325,47839,40011,46522,53492,43367,52504,44822,53655,46152
1802,52500,47808,41230,46155,53180,46284,46101,47906,48220,41222,38557
1866,47808,41230,52500,47852,53180,47906,41222,38557,46284,46101,48220
1939,47808,41230,52500,46155,53180,41222,46284,47906,46101,48220,38557
2012,47808,41230,46155,52609,53180,41222,48220,38557,46284,47906,46101
2186,43454,40011,46522,47839,52440,53655,53492,52504,43367,44822,46152
2210,43415,43454,42460,42511,52440,43367,52504,53655,44822,53492,46152
2255,43454,46522,47839,40011,46526,53492,46152,43367,44822,52504,53655
2388,41230,47808,52609,46155,40129,48220,41222,38557,46284,47906,46101
2615,43415,43454,46522,40011,52440,44822,53655,53492,43367,46152,52504
2698,47808,41230,46155,53180,38557,41222,46101,48220,45268,47906,46284
2933,47839,43454,43415,40011,46526,44822,53655,53492,43367,46152,52504
3004,47808,41230,52500,46155,53180,41222,46101,53523,48220,46284,38557
3068,41230,41332,46155,47852,45268,46284,48220,41222,38557,53523,46101
3139,41230,46155,52500,47808,45268,53523,48220,46101,38557,41222,46284
3211,43454,40011,43415,47839,52440,53492,44822,52504,46152,43367,53655
3256,43454,43415,40011,47839,52440,43367,53655,53492,44822,52504,46152
3280,47839,43454,40011,43415,46526,43367,44822,53492,53655,46152,52504
3364,47808,46155,41230,40129,45268,38557,41222,46284,48220,46101,53523
3428,47808,41230,45268,40129,42721,53523,38557,41222,46284,48220,46101
3458,41230,47808,46155,53180,45268,48220,46101,41222,38557,53523,46284
3555,47808,41230,45268,40129,46155,41222,38557,53523,46284,48220,46101
3705,43454,40011,46522,52440,47839,52504,53492,53655,43367,44822,46152
3907,52500,47808,46155,41230,47852,38557,47906,46101,41222,48220,46284
105,43584,52574,53541,47791,44947,43453,43290,46089,48455,53436,52483
134,52574,43584,39907,47791,44947,43290,48455,43453,46089,52483,53436
201,52574,43584,52443,47791,53541,46089,48455,43290,52483,43453,53436
750,43584,53541,47791,52574,52443,43453,53436,43290,48455,52483,46089
817,43584,47791,52574,53541,52443,43290,46089,48455,53436,43453,52483
946,45635,41282,52470,53172,46705,52600,53491,41296,53571,29851,47827
1147,47791,52574,43584,53541,52443,48455,52483,43290,46089,53436,43453
1197,53541,52574,48053,47791,44947,43453,52483,53436,43290,46089,48455
1357,46243,41282,44995,53172,30842,41296,52600,53571,29851,53491,47827
1491,41282,46243,44995,30842,53172,53571,52600,29851,47827,53491,41296
1596,43584,48053,47791,44947,39907,43453,53436,48455,46089,43290,52483
1637,48053,52574,43584,47791,44947,43290,53436,46089,43453,52483,48455
1678,53541,47791,43584,52574,44947,43290,46089,53436,43453,48455,52483
1700,52574,47791,53541,43584,52443,52483,46089,53436,43453,43290,48455
1873,46705,44995,46243,41282,30842,47827,53571,52600,53491,41296,29851
2041,41282,45635,46705,46243,44995,29851,53491,47827,41296,52600,53571
2119,43584,52574,44947,47791,39907,43290,43453,53436,52483,46089,48455
2164,43584,47791,52574,53541,44947,43290,53436,48455,43453,52483,46089
2188,48053,47791,44947,46424,39907,48455,46089,43290,52483,43453,53436
2248,43584,47791,52574,53541,52443,46089,52483,53436,43453,43290,48455
2294,46243,45635,41282,44995,52470,52600,53571,41296,29851,53491,47827
2337,37139,41282,46705,30842,44995,53571,53491,29851,52600,41296,47827
2404,45635,52470,46705,41282,46243,41296,52600,53571,29851,53491,47827
2483,41282,45635,37139,46243,44995,52600,53571,47827,41296,29851,53491
2645,41282,45635,46705,44995,37139,29851,53491,52600,47827,53571,41296
2959,43584,52574,47791,48680,52443,43453,43290,48455,46089,53436,52483
2983,53541,52574,43584,47791,52443,53436,43453,52483,43290,48455,46089
3030,52574,47791,43584,53541,44947,48455,53436,43453,52483,46089,43290
3054,43584,47791,53541,52574,44947,46089,53436,43290,52483,48455,43453
3157,46243,41282,52470,46705,30842,53491,29851,52600,41296,53571,47827
3294,41282,45635,46243,46705,52470,41296,47827,29851,52600,53491,53571
3391,47791,52574,53541,48053,52443,52483,46089,43453,48455,43290,53436
3498,46243,41282,46705,30842,52470,53571,47827,52600,53491,41296,29851
3575,47791,52574,53541,48053,52443,46089,43453,53436,48455,43290,52483
3599,47791,52574,53541,48053,52443,48455,46089,52483,43290,53436,43453
3623,48053,53541,52574,47791,52443,43290,53436,48455,43453,46089,52483
3647,52574,47791,53541,48053,52443,43290,52483,53436,46089,43453,48455
3669,47791,43584,48680,52574,52443,48455,46089,53436,43453,43290,52483
3759,48053,52443,47791,48680,52574,43453,48455,46089,43290,52483,53436
