playId,nflId,2nd,3rd,4th,5th,6rd,7th,8th,9rd,10th,11th
4020,42363,45185,48097,44912,47870,42474,53444,52603,46092,42883,52590
4061,45185,48988,48097,39212,43324,42883,53444,42474,52590,52603,46092
4090,45185,42363,48097,43324,39212,53444,42883,52590,46092,52603,42474
4140,48988,43324,42363,48097,39212,53444,52603,52590,42474,42883,46092
105,53433,46094,46095,48374,39975,47814,52486,33084,47797,41232,53497
159,46095,46094,37234,39975,41808,47797,33084,47814,41232,53497,52486
293,Error,Error,Error,Error,Error
343,45255,44835,43329,47954,46071,46090,52551,52412,46103,47789,37090
414,Error,Error,Error,Error,Error
462,44908,47954,43329,44835,46071,46103,52412,46090,47789,52551,37090
551,48374,46095,42469,46094,43429,47797,33084,52486,41232,47814,53497
617,46095,48374,43429,53433,39975,41232,53497,47814,52486,47797,33084
727,53449,47954,44835,43329,46071,52551,47789,52412,37090,46090,46103
751,45255,53449,43329,46071,44835,47789,52551,52412,37090,46090,46103
814,Error,Error,Error,Error,Error
836,53433,46095,42469,37234,41808,41232,47814,53497,47797,52486,33084
860,Error,Error,Error,Error,Error
903,Error,Error,Error,Error,Error
1041,44908,43329,47959,46071,37118,46103,37090,46090,47789,52551,52412
1086,44835,43329,44908,53449,46071,47789,52551,46090,37090,52412,46103
1108,44908,43329,44835,53449,46071,47789,46103,52551,37090,46090,52412
1271,44835,53449,44908,52573,43880,52412,47789,37090,46090,46103,52551
1339,46095,43429,48374,53433,39975,53497,47814,41232,52486,47797,33084
1405,46095,48374,37234,42469,41808,41232,52486,47814,33084,53497,47797
1488,53433,46094,46095,37234,39975,41232,47797,53497,52486,33084,47814
1512,53433,48374,46095,46094,39975,41232,53497,52486,33084,47797,47814
1696,44835,45255,53449,52573,46071,52551,46090,47789,52412,46103,37090
1736,52573,45255,53449,46071,44835,52551,52412,47789,46090,37090,46103
1838,48374,53433,43429,46095,42469,53497,47797,52486,41232,33084,47814
1867,46095,48374,53433,41808,39975,47797,41232,52486,47814,53497,33084
1902,48374,53433,46095,41808,39975,41232,47814,53497,47797,33084,52486
1931,46095,37234,41808,42469,41232,47814,53497,52486,47797,43337,33084
1987,46095,53433,48374,43429,39975,52486,47814,41232,53497,33084,47797
2043,Error,Error,Error,Error,Error
2067,45255,53449,44835,44908,46071,37090,46090,46103,47789,52412,52551
2115,46095,53433,48374,46094,39975,53497,47797,47814,52486,41232,33084
2137,46095,48374,53433,46094,42469,53497,33084,41232,47814,52486,47797
2161,Error,Error,Error,Error,Error
2314,44835,52573,44908,53449,46071,46103,52551,46090,47789,52412,37090
2338,44835,44908,46071,52573,53449,46103,46090,47789,52412,52551,37090
2388,53449,52573,44908,46071,47959,47789,46103,46090,52412,52551,37090
2423,Error,Error,Error,Error,Error
2469,Error,Error,Error,Error,Error
2488,46095,53433,42469,37234,46094,41232,47797,47814,52486,53497,33084
2522,53433,43429,46095,48374,39975,33084,47814,41232,47797,52486,53497
2622,Error,Error,Error,Error,Error
2688,53435,46111,43310,46192,48017,53471,43380,47861,42924,52447,52426
2734,45255,52573,53449,46071,37118,52551,46090,46103,37090,47789,52412
2875,Error,Error,Error,Error,Error
2899,43429,46095,48374,53433,39975,41232,52486,53497,47814,33084,47797
2946,44908,53449,52573,44835,46071,46103,37090,52412,47789,46090,52551
3036,44835,53449,44908,52573,43880,47789,46103,52551,46090,37090,52412
3121,44908,44835,53449,46071,52573,47789,52412,37090,46090,52551,46103
3162,53449,44908,37118,46071,47959,46090,52412,52551,47789,37090,46103
3298,46095,53433,41808,37234,39975,47797,53497,33084,52486,47814,41232
3339,48374,53433,39975,46095,41808,33084,52486,41232,47797,47814,53497
3384,46095,48374,46094,53433,39975,41232,53497,52486,33084,47814,47797
3439,53433,46095,48374,42469,41808,41232,47814,33084,47797,53497,52486
3468,Error,Error,Error,Error,Error
3492,Error,Error,Error,Error,Error
3511,43429,46095,42469,53433,48374,47797,52486,47814,41232,33084,53497
3564,41808,42469,48374,46095,37234,41232,47797,52486,53497,33084,47814
3664,53433,37234,41808,42469,47797,47814,52486,43337,41232,33084,53497
3720,44835,53449,52573,45255,46071,52412,46103,52551,46090,37090,47789
3770,52573,53449,44908,47959,46071,47789,46103,52412,52551,46090,37090
3848,53449,44908,52573,44835,46071,47789,52412,52551,37090,46090,46103
3870,Error,Error,Error,Error,Error
132,46129,53453,41236,52457,44874,41321,53557,46161,53516,52543,28963
204,43344,53434,42500,46322,44860,53475,38553,52409,47794,41619,43045
247,Error,Error,Error,Error,Error
390,41236,53484,44874,52457,53453,41321,46161,53516,52543,53557,28963
533,53631,43344,42500,47835,53434,38553,47794,53475,41619,52409,43045
629,44874,52457,46129,41236,53453,41321,46161,53557,53516,52543,28963
697,Error,Error,Error,Error,Error
765,53434,42500,43344,47835,44860,38553,47794,52409,41619,43045,53475
789,53631,48471,43344,42500,53434,52409,53475,41619,43045,38553,47794
845,Error,Error,Error,Error,Error
891,Error,Error,Error,Error,Error
962,41236,44874,46129,52457,53453,46161,41321,53557,53516,52543,28963
1099,46129,52457,44874,47924,53453,53516,53557,52543,28963,41321,46161
1123,52457,44874,46129,47924,53453,46161,53516,52543,53557,28963,41321
1288,46129,52457,44874,41236,53453,53557,41321,46161,52543,53516,28963
1312,52457,41236,47924,53484,53453,52543,53516,53557,41321,28963,46161
1336,Error,Error,Error,Error,Error
1355,Error,Error,Error,Error,Error
1477,46129,41236,44874,47905,53484,53516,46161,53557,41321,52543,28963
1501,46256,41236,52457,46129,53453,52543,46161,41321,53557,28963,53516
1587,52457,46129,44874,47924,53453,53557,46161,52543,53516,28963,41321
1684,53434,43495,42500,44860,43344,41619,47794,38553,53475,52409,43045
1708,53434,43495,43344,42500,44860,38553,53475,43045,52409,41619,47794
1752,43344,43495,53434,42500,44860,53475,41619,38553,43045,52409,47794
1793,43344,43495,53434,42500,44927,52409,47794,41619,43045,38553,53475
1849,41236,52457,46129,46256,53453,53516,52543,41321,28963,53557,46161
1871,46129,52457,53453,41236,46256,41321,46161,53557,52543,53516,28963
1954,43344,53434,46322,42500,44860,43045,47794,53475,38553,41619,52409
2072,53434,43344,46322,47835,44860,38553,53475,52409,41619,43045,47794
2151,48471,43344,53434,44927,47835,53475,47794,38553,41619,52409,43045
2218,46322,43344,53434,42500,53631,38553,43045,53475,41619,47794,52409
2301,53434,43344,46322,42500,44927,47794,43045,38553,41619,53475,52409
2325,Error,Error,Error,Error,Error
2427,46256,44874,52457,43487,53453,46161,52543,53516,53557,28963,41321
2569,52457,53484,46129,44874,53453,41321,53516,28963,52543,46161,53557
2614,46129,52457,47924,44874,53453,41321,53516,28963,46161,52543,53557
2683,46256,53484,52457,46129,47905,41321,28963,52543,46161,53516,53557
2705,41236,52457,53484,46129,53453,28963,52543,53516,41321,46161,53557
2797,53434,43344,42500,48471,44860,47794,53475,47985,52409,43045,41619
2878,52457,46129,41236,46256,53453,53557,41321,53516,46161,28963,52543
2923,41236,46129,52457,46256,53453,53516,53557,41321,52543,43444,28963
3040,46129,52457,41236,46256,53453,41321,53557,52543,43444,53516,28963
3070,46256,41236,52457,52793,47905,53557,53516,41321,28963,43444,52543
3094,Error,Error,Error,Error,Error
3118,44896,52569,41233,44816,35481,42377,42404,46163,25511,52421,40151
3142,52793,46129,41236,46256,53453,53516,52543,53557,41321,43444,28963
3182,Error,Error,Error,Error,Error
3215,52793,46129,53484,46256,53453,53557,52543,53516,43444,28963,41321
3237,46129,52457,46256,53484,53453,53516,43444,41321,52543,28963,53557
3261,52457,46129,46256,53484,53453,53516,52543,43444,28963,53557,41321
3320,Error,Error,Error,Error,Error
3362,53453,41236,52457,46256,46129,41321,52543,53516,43444,53557,28963
3386,41236,46129,52457,46256,53453,41321,52543,53516,43444,53557,28963
3523,43495,43344,46322,53434,44860,47794,38553,41619,52409,43045,53475
3566,46256,46129,52457,41236,53453,41321,53557,52543,43444,53516,28963
3634,53484,46256,52457,52793,53453,53516,52543,53557,43444,28963,41321
3663,46129,46256,41236,52457,53453,41321,53557,52543,53516,43444,28963
3687,52457,46129,46256,53453,41236,53557,28963,41321,43444,52543,53516
3711,46129,52793,46256,41236,53453,41321,53557,53516,43444,28963,52543
3738,46129,52457,53484,46256,53453,46404,52543,43444,53557,41321,28963
3768,Error,Error,Error,Error,Error
3804,46256,41236,52457,46129,53453,46404,43444,41321,53557,28963,52543
3828,41236,46256,46129,52457,53453,43444,46404,41321,28963,53557,52543
3867,46129,46256,52457,53484,53453,53557,43444,52543,46404,28963,41321
4054,46256,52457,41236,46129,53453,52543,53557,41321,43444,28963,46404
4078,46129,52457,41236,46256,53453,28963,46404,41321,52543,53557,43444
4100,52457,46256,46129,41236,53453,43444,53557,28963,41321,46404,52543
4122,52457,46256,41236,46129,53453,46404,43444,52543,41321,28963,53557
98,Error,Error,Error,Error,Error
178,53556,45102,52442,47842,52449,39947,46075,42477,43307,43291,44943
267,Error,Error,Error,Error,Error
288,37079,43556,47834,42589,43334,40124,38629,41237,47865,38538,35472
333,47834,44975,43556,53074,37079,38538,47865,35472,41237,38629,40124
355,46836,37079,43556,44975,42486,38629,40124,38538,35472,41237,47865
426,37079,43556,53074,42589,43334,38629,35472,38538,40124,47865,41237
448,37079,42486,53074,43556,44975,35472,41237,38538,47865,38629,40124
532,45102,52442,46173,47842,53556,42477,43307,43291,39947,44943,46075
565,47842,52442,45102,40641,46173,39947,44943,42477,43307,43291,46075
589,47842,52442,45102,40641,46173,39947,44943,42477,43307,46075,43291
657,37079,53074,42589,42486,43334,40124,38629,41237,47865,38538,35472
702,46836,42486,42589,53634,43334,40124,38538,47865,41237,38629,35472
724,43556,53634,46836,42589,43334,47865,35472,38629,38538,41237,40124
748,Error,Error,Error,Error,Error
823,53074,43556,37079,53065,44975,38538,40124,47865,41237,38629,35472
929,47842,45102,52442,40641,52449,43307,43291,42477,39947,46075,46275
1144,37079,42589,53074,43556,43334,47865,38538,35472,42402,38629,41237
1281,53634,42486,42589,53074,43334,47865,38629,40124,41237,35472,38538
1365,52442,45102,40641,47842,52449,43291,42765,46275,42477,39947,43307
1572,37079,53074,42486,43556,44975,38538,47865,35472,41237,38629,40124
1632,44975,37079,53074,46836,43556,41237,47865,40124,38629,38538,35472
1694,52442,47842,40641,45102,46173,42477,43291,43307,39947,42765,44943
1727,47842,52442,45102,46173,40641,44943,39947,42765,43307,42477,43291
1857,Error,Error,Error,Error,Error
1881,47842,52442,45102,40641,52449,43291,44943,43307,42477,39947,42765
1998,44792,45102,47842,52442,46173,39947,44943,42477,43291,42765,43307
2180,45102,52442,40641,44792,52449,42765,42477,43291,44943,39947,43307
2224,53556,52442,46173,47842,45102,44943,42477,42765,39947,43291,43307
2332,37079,53074,43556,42486,44975,38629,40124,38538,41237,47865,35472
2411,Error,Error,Error,Error,Error
2538,47842,52442,40641,45102,52449,43307,39947,42477,43291,46275,42765
2790,Error,Error,Error,Error,Error
2814,53634,42486,53074,43556,44975,38538,38629,47865,40124,41237,35472
2868,45102,47842,44792,52442,52449,42765,43291,39947,43307,44943,42477
2892,53556,52442,45102,47842,52449,39947,42477,44943,43291,42765,43307
2936,45102,40641,47842,52442,46173,44943,42477,43307,42765,43291,39947
2977,45102,47842,52442,44792,46173,42477,39947,43307,44943,43291,42765
3024,45102,44792,48118,52442,46173,44943,39947,42765,43307,42477,43291
3150,46836,42589,43334,53074,43556,38538,38629,47865,40124,41237,35472
3174,46836,53074,42486,44975,53065,38629,47865,40124,38538,35472,41237
3240,53074,43556,42486,46836,44975,47865,38629,35472,38538,41237,40124
3361,53634,53074,42589,42486,43334,38629,38538,40124,41237,47865,35472
3482,52429,53439,39983,52608,47836,39950,47805,52461,48513,53466,37266
3504,Error,Error,Error,Error,Error
3534,47842,52442,45102,46173,44792,44943,39947,42765,43307,42477,43291
3563,47842,45102,44792,52442,46173,42765,39947,44943,43307,42477,43291
3604,Error,Error,Error,Error,Error
3628,47842,52442,45102,44792,46173,42477,43291,42765,44943,39947,43307
3652,52442,45102,44792,47842,46173,42765,44943,42477,43307,39947,43291
3691,47842,52442,45102,44792,46173,42477,39947,43307,44943,43291,42765
107,52454,46109,42358,47803,52526,41258,47824,44832,52491,43384,38642
150,45267,47803,46109,52526,42358,52491,43384,41258,47824,44832,38642
199,53463,44817,42428,40149,53536,39684,53443,43433,43586,53431,41295
265,53463,42428,46279,44817,47969,41295,53431,43433,39684,43586,53443
327,45267,46109,47803,44987,53464,43384,47824,41258,38642,44832,52491
409,53464,45267,52454,47803,46109,43384,47824,38642,52491,44832,41258
452,45267,46109,52454,42358,41258,47824,43384,44832,38642,52491,52526
497,45267,46109,48096,47803,42358,43384,47824,44832,41258,38642,52491
675,Error,Error,Error,Error,Error
712,45267,47803,52454,46109,53464,41258,47824,44832,43384,52491,38642
757,44987,52454,47803,48096,53464,44832,41258,52491,38642,47824,43384
779,45267,46109,52454,52526,42358,41258,47824,44832,52491,43384,38642
833,47803,46109,45267,52454,42358,41258,47824,44832,52491,43384,38642
910,53463,44817,46279,42428,53536,41295,39684,53443,43433,43586,53431
934,53463,46279,44817,42428,47969,41295,39684,53443,43433,43586,53431
958,45555,46279,44817,42428,47969,53431,41295,43586,43433,39684,53443
1003,53463,47969,44817,46279,40149,53443,43433,53431,43586,41295,39684
1051,40149,53463,47904,46279,53536,43586,39684,43433,41295,53443,53431
1073,44817,53463,46279,47969,42428,43433,39684,43586,53443,41295,53431
1142,53463,44817,46279,47969,42428,43586,39684,43433,53431,41295,53443
1277,45267,46109,52526,47803,42358,41258,47824,38642,43384,44832,52491
1319,Error,Error,Error,Error,Error
1360,Error,Error,Error,Error,Error
1413,46109,52454,52526,47803,53464,41258,47824,43384,52491,38642,44832
1519,45267,42051,46109,47803,42358,52491,44832,41258,43384,47824,38642
1543,Error,Error,Error,Error,Error
1649,45267,46109,42051,52526,53464,38642,43384,47824,41258,52491,44832
1770,53463,48657,44817,42428,47969,43433,39684,41295,53431,53443,43586
1799,53435,43310,42357,46111,42837,52426,53471,43380,52447,42924,47861
1835,44817,42428,53463,46279,47969,41295,39684,53443,43433,53431,43586
1912,44817,45555,53536,42428,40149,53443,41295,39684,53431,43586,43433
1988,53463,44817,46279,42428,47969,53443,43433,41295,39684,53431,43586
2122,46109,45267,42051,47803,42358,47824,38642,41258,44832,52491,52589
2191,Error,Error,Error,Error,Error
2328,44817,53463,46279,40149,47969,39684,43433,53443,43586,53431,41295
2352,46279,44817,53463,40149,47969,41295,39684,53443,43433,43586,53431
2452,45267,46109,47803,42051,53464,41258,53527,52589,38642,44832,52491
2549,46279,44817,45555,47969,40149,53431,43586,53443,43433,39684,41295
2620,48657,46279,45555,53536,40149,39684,43433,53431,43586,53443,41295
2644,Error,Error,Error,Error,Error
2714,45555,44817,40149,46279,47969,53431,41295,43586,53443,39684,43433
2835,46109,45267,53464,52526,47803,41258,53527,44832,52589,52491,38642
2920,46109,52526,47803,44987,42358,41258,52491,44832,52589,53527,38642
3044,Error,Error,Error,Error,Error
3068,45555,44817,46279,53536,40149,39684,53443,41295,43586,43433,53431
3187,45267,46109,42051,47803,53464,52491,52589,41258,38642,53527,44832
3258,45555,44817,40149,46279,47969,43586,39684,43433,41295,53431,53443
3282,45555,46279,40149,44817,47969,53443,39684,43433,43586,41295,53431
3304,44817,46279,45555,40149,47969,41295,53443,39684,53431,43586,43433
3575,44817,46279,45555,40149,47969,53431,41295,53443,39684,43586,43433
3626,46279,44817,48657,43079,47969,53443,53431,43586,43433,39684,41295
3655,44817,48657,46279,43079,53536,43433,41295,53431,53443,39684,43586
75,Error,Error,Error,Error,Error
97,Error,Error,Error,Error,Error
162,43310,42357,53435,44857,42837,53471,42924,52447,52426,43380,47861
184,43310,53435,42357,46111,48017,53471,42924,52447,43380,47861,52426
229,Error,Error,Error,Error,Error
251,Error,Error,Error,Error,Error
318,52420,47932,52489,42547,43362,48235,41265,52517,44972,46084,53446
387,Error,Error,Error,Error,Error
631,46111,42357,43310,53435,48017,42924,52447,52426,53471,43380,47861
714,42547,52420,48233,43362,52489,44972,52517,46084,53446,41265,48235
736,52420,48233,52489,42547,43362,44972,48235,52517,53446,41265,46084
760,52420,43362,47932,42547,52489,46084,52517,41265,53446,44972,48235
782,52420,52489,47932,42547,43362,48235,44972,52517,46084,53446,41265
804,47932,42547,52420,52489,43362,46084,48235,41265,53446,52517,44972
839,41500,47920,44849,43362,52489,52517,44972,48235,41265,53446,46084
881,44849,42547,47932,43362,47920,53446,46084,41265,52517,44972,48235
957,42357,44857,46192,53435,52922,47861,53471,43380,42924,52447,52426
1045,42547,52420,52489,47920,43362,53446,41265,44972,48235,52517,46084
1078,52420,42547,52489,47932,43362,46084,48235,53446,44972,52517,41265
1124,42547,52489,52420,47932,43362,53446,48235,52517,46084,44972,41265
1169,42547,52489,43861,52420,48233,41265,52517,44972,53446,46084,48235
1247,53435,46192,42357,44857,53471,48017,52447,43380,52426,47861,42924
1292,46111,43310,53435,48017,46192,47861,53471,42924,43380,52426,52447
1465,52489,52420,42547,48233,43861,53446,41265,46084,52517,44972,48235
1521,52489,52420,42547,43861,47920,44972,52517,53446,48235,41265,46084
1545,52420,42547,52489,47920,43861,53446,44972,52517,41265,48235,46084
1584,52489,44849,42547,48233,43861,41265,44972,53446,48235,52517,46084
1723,42547,47920,39109,48233,43861,41265,44972,52517,48235,53446,46084
1832,Error,Error,Error,Error,Error
1906,Error,Error,Error,Error,Error
1927,53435,43310,42357,46111,44857,52447,53471,42924,52426,47861,43380
1968,Error,Error,Error,Error,Error
1992,42357,43310,53435,46111,42837,53471,42924,52447,43380,52426,47861
2033,43310,53435,42357,46111,42837,42924,43380,52447,52426,47861,53471
2064,42357,46111,44931,53435,48017,43380,52426,47861,52447,53471,42924
2244,53435,42357,43310,46111,48017,42924,53471,52447,43380,52426,47861
2371,44849,47920,42547,47932,43362,48235,46084,52517,53446,44972,41265
2472,43362,47932,47920,42547,44849,52517,53446,48235,44972,41265,46084
2607,42357,43310,44857,46192,52922,52447,53471,52426,42924,43380,47861
2653,43310,42357,53435,42837,46111,52426,52447,53471,42924,43380,47861
2731,43310,53435,42357,46111,42837,52426,52447,43380,42924,53471,47861
2825,52420,42547,48233,52489,43861,53446,41265,44972,46084,52517,48235
2903,52420,52489,42547,47932,43362,48235,53446,44972,41265,52517,46084
2927,44849,42547,47920,47932,43362,48235,46084,53446,44972,41265,52517
2972,44849,52489,43861,47920,47932,48235,52517,53446,46084,41265,44972
3013,44849,42547,47932,47920,43362,53446,48235,52517,44972,41265,46084
3128,43310,53435,46111,48017,46192,52426,43380,42924,47861,52447,53471
3171,53435,43310,46111,42357,48017,52426,47861,42924,53471,43380,52447
3195,43310,53435,46192,46111,48017,47861,42924,53471,52426,43380,52447
3219,53435,43310,46192,46111,48017,47861,42924,53471,52426,43380,52447
3264,Error,Error,Error,Error,Error
3285,Error,Error,Error,Error,Error
3306,42357,46111,43310,46192,42837,42924,47861,43380,53471,52426,52447
3330,Error,Error,Error,Error,Error
3410,52420,52489,48233,47920,43861,41265,53446,44972,48235,46084,52517
3434,47932,47920,42547,52489,43861,44972,52517,48235,41265,46084,53446
3505,43310,42357,53435,48017,52426,44857,43380,47861,42924,53471,52447
3549,53435,43310,42357,42837,46111,52447,42924,47861,53471,52426,43380
3745,Error,Error,Error,Error,Error
3806,43310,42357,46111,53435,42837,43380,53471,47861,52447,52426,42924
3830,43310,42357,53435,46111,42837,43380,47861,53471,52426,52447,42924
3854,43310,42357,53435,46111,42837,47861,43380,53471,42924,52426,52447
3900,44931,53435,48017,42357,46111,47861,43380,53471,42924,52447,52426
3949,43310,42357,53435,46111,44857,47861,53471,42924,43380,52426,52447
3990,43310,42357,46111,53435,42837,53471,42924,52447,52426,43380,47861
4014,53435,42357,43310,46111,42837,52447,53471,47861,52426,42924,43380
4038,44931,42357,46111,53435,42837,42924,52426,52447,53471,43380,47861
4062,44931,53435,42357,46111,42837,47861,52447,42924,43380,53471,52426
4227,Error,Error,Error,Error,Error
4246,43310,42357,53435,42837,44857,47861,43380,52447,53471,42924,52426
4358,52420,42547,52489,47932,43861,52517,48235,41265,44972,46084,53446
4403,52420,52489,42547,47932,43861,44972,53446,46084,41265,48235,52517
4448,42547,47920,52489,47932,43861,46084,44972,48235,41265,53446,52517
4470,42547,47932,43861,52489,47920,44972,46084,52517,48235,41265,53446
4526,43310,42357,53435,44857,48017,52426,47861,43380,42924,52447,53471
4548,42357,53435,44931,44857,48017,53471,43380,47861,52447,52426,42924
4583,44931,46111,42357,53435,42837,47861,43380,53471,52426,52447,42924
4631,43310,42357,53435,46111,42837,52447,53471,47861,52426,43380,42924
4670,43310,53435,42357,46111,42924,42837,52426,47861,52447,43380,53471
4694,53435,42357,46192,46111,48017,47861,53471,42924,52426,43380,52447
4767,43310,42357,53435,44857,48017,42924,47861,53471,43380,52447,52426
4793,44931,42357,53435,46111,48017,52426,43380,53471,42924,52447,47861
4883,52489,42547,47932,52420,43861,46084,48235,53446,52517,44972,41265
4928,52420,52489,42547,47932,43861,48235,44972,46084,41265,53446,52517
124,47991,44896,41233,52569,39985,25511,42404,52421,40151,46163,42377
171,44881,39989,43399,52465,46100,46102,47952,30869,42400,34452,46180
214,43399,39989,44881,52465,53662,46180,34452,42400,46102,47952,30869
275,44896,41233,35481,42033,44816,52421,42377,40151,42404,25511,46163
299,41233,35481,52569,44896,39985,52421,40151,42377,42404,25511,46163
397,33130,39989,44881,46100,43399,30869,42400,47952,46180,46102,34452
453,43399,52465,44881,33130,53662,46180,42400,34452,30869,46102,47952
505,Error,Error,Error,Error,Error
582,47991,44831,42033,44816,25511,40151,42404,42377,52421,46163,35481
780,52465,44881,39989,46100,43399,42400,47952,46180,34452,30869,46102
996,52465,43399,44881,39989,53662,47952,42400,46180,30869,34452,46102
1020,53662,39989,44881,43399,52465,46180,42400,47952,46102,34452,30869
1157,41233,44896,52569,35481,46107,42404,42377,40151,25511,52421,46163
1179,47991,42033,44896,41233,39985,42377,40151,46163,25511,52421,42404
1279,41233,44896,44831,46107,35481,42377,42404,52421,40151,25511,46163
1338,44896,41233,35481,52569,46107,40151,52421,25511,42404,42377,46163
1438,41233,44896,35481,46107,42377,40151,52421,41667,42404,46163,25511
1641,33130,44881,39989,43399,46100,46102,30869,42400,47952,34452,46180
1760,33130,39989,44881,45094,53662,34452,42400,46180,47952,46102,30869
1782,45094,39989,52465,44881,53662,47952,42400,46102,34452,30869,46180
1806,52465,39989,44881,45094,53662,30869,46180,34452,47952,46102,42400
1828,53662,33130,39989,45094,44881,42400,34452,30869,46102,47952,46180
1913,Error,Error,Error,Error,Error
1948,47991,44896,41233,35481,39985,40151,52421,46163,25511,42377,42404
2011,35481,44896,47991,41233,39985,40151,42404,52421,42377,46163,25511
2057,41233,47991,44896,39985,40151,35481,52421,42377,46163,25511,42404
2131,44896,41233,47991,39985,35481,25511,42377,40151,46163,52421,42404
2258,Error,Error,Error,Error,Error
2280,33130,44881,39989,43399,46100,42400,46180,46102,30869,34452,47952
2359,41233,44896,47991,35481,44816,52421,25511,40151,42404,42377,46163
2450,35481,44896,41233,42033,44816,42377,52421,42404,40151,25511,46163
2479,44831,44896,35481,42033,44816,40151,52421,42377,42404,46163,25511
2641,44881,39989,52465,46100,45094,46180,34452,42400,47952,30869,46102
2663,44881,39989,52465,43399,46100,34452,46180,30869,47952,46102,42400
2687,43399,39989,44881,52465,46100,47952,42400,34452,46180,46102,30869
2709,52465,44881,43399,33130,46100,46102,46180,42400,34452,30869,47952
2733,33130,52465,44881,43399,46100,42400,46180,34452,30869,46102,47952
2762,39989,43399,44881,52465,46100,46180,34452,46102,47952,30869,42400
2818,41233,52569,44896,44831,44816,42377,42404,52421,25511,40151,46163
2842,Error,Error,Error,Error,Error
2863,Error,Error,Error,Error,Error
2968,52465,46100,39989,44881,45094,46102,47952,42400,30869,46180,34452
3048,53558,52569,41233,47991,44896,42377,42404,46163,52421,25511,40151
3072,41233,44896,52569,35481,44816,46163,40151,25511,42404,42377,52421
3147,47991,35481,52569,44896,44816,46163,42377,42404,40151,52421,25511
3169,52569,41233,44896,35481,44816,40151,25511,52421,46163,42404,42377
3191,35481,52569,44896,41233,44816,25511,40151,42404,42377,52421,46163
3319,39989,44881,52465,46100,45094,46102,46180,42400,34452,47952,30869
3348,45094,52465,44881,39989,46100,46102,47952,30869,42400,34452,46180
3530,Error,Error,Error,Error,Error
3627,47991,44896,41233,35481,39985,40151,52421,42377,46163,25511,42404
3656,47991,35481,41233,44896,39985,25511,42377,40151,46163,52421,42404
3678,42033,47991,41233,44896,39985,42404,40151,25511,42377,52421,46163
3728,47991,41233,44896,35481,39985,40151,52421,46163,25511,42377,42404
3757,42033,47991,41233,44896,39985,52421,46163,42377,40151,42404,25511
3800,Error,Error,Error,Error,Error
3908,47991,44896,41233,42033,39985,25511,42377,52421,40151,42404,46163
3932,41233,44896,47991,42033,39985,40151,52421,42404,46163,25511,42377
3956,42033,41233,47991,44896,39985,40151,52421,42404,42377,46163,25511
3985,47991,44896,42033,41233,39985,25511,42377,52421,40151,46163,42404
4009,47991,41233,44896,42033,39985,52421,42377,40151,42404,25511,46163
4033,44896,41233,47991,42033,39985,40151,42404,52421,25511,42377,46163
4057,44896,47991,41233,42033,39985,46163,42404,40151,52421,42377,25511
4103,Error,Error,Error,Error,Error
4165,Error,Error,Error,Error,Error
4225,42033,52569,44896,41233,39985,40151,42404,42377,52421,46163,25511
4254,41233,42033,44896,52569,39985,25511,42377,52421,40151,42404,46163
141,42412,52622,47847,44856,45062,52477,38605,45056,41310,46237,33107
186,52622,42412,47847,44856,43460,52477,38605,41310,46237,45056,33107
356,Error,Error,Error,Error,Error
404,40488,52430,46226,52584,47885,47801,46131,52466,43640,47976,38632
449,52430,40488,46226,47885,52725,52466,47976,43640,38632,46131,47801
547,52622,47847,46189,44856,45062,52477,38605,46237,41310,33107,45056
571,42412,47847,52622,46189,45062,45056,46237,33107,52477,38605,41310
637,42412,52622,48119,46189,45062,52477,45056,38605,41310,46237,33107
717,47847,42412,52622,44856,47987,52477,38605,45056,46237,33107,41310
825,40488,52584,52430,46226,47885,52466,46131,47801,38632,43640,47976
847,40488,52584,52430,46226,47885,47976,46131,38632,43640,47801,52466
909,47847,44856,42412,52622,45062,54006,52477,45056,38605,33107,41310
1056,52430,52584,40488,47885,46226,47801,46131,52466,38632,43640,47976
1101,Error,Error,Error,Error,Error
1197,40488,52430,52584,46226,42397,47801,46131,52466,38632,43640,47976
1221,52430,47885,40488,52584,46226,46131,38632,43640,47976,47801,52466
1299,40488,52584,44923,46176,52430,47976,47801,46131,38632,52466,43640
1448,47847,42412,44856,52962,43460,38605,41310,46237,45056,33107,52477
1470,42412,48119,52622,44856,43460,45056,41310,52477,38605,33107,46237
1494,42412,47847,44856,43460,52622,41310,33107,45056,46237,38605,52477
1655,52584,52430,46226,40488,47885,46131,38632,47976,43640,47801,52466
1717,52430,40488,46226,52584,42397,38632,47976,47801,46131,43640,52466
1741,52584,52430,40488,46226,42397,52466,38632,47976,43640,47801,46131
1789,52430,52584,46226,40488,42397,38632,46131,43640,47976,47801,52466
1830,40488,52430,52584,46226,47885,38632,52466,47801,47976,46131,43640
1997,42412,47847,52622,44856,47987,52477,38605,46237,33107,41310,45056
2097,52725,46176,47885,46226,40488,47801,46131,52466,43640,47976,38632
2121,40488,52430,46226,52584,47885,47801,46131,52466,38632,43640,47976
2211,40488,52430,42397,52725,43971,47801,38632,43640,47976,52466,46131
2254,52584,44923,52430,40488,46176,46131,47976,43640,38632,52466,47801
2304,52430,40488,46176,42397,52584,47976,38632,43640,52466,47801,46131
2349,52584,40488,46226,52430,42397,47976,52466,47801,46131,38632,43640
2514,Error,Error,Error,Error,Error
2617,40488,52430,52584,46226,47885,52466,47801,38632,43640,47976,46131
