playId,nflId,2nd,3rd,4th,5th,6rd,7th,8th,9rd,10th,11th
2777,43415,47839,43454,40011,46526,43367,46152,44822,53655,52504,53492
2833,43461,41292,46104,43370,52523,43297,41264,46070,40070,46235,40416
2942,53520,44841,52523,46104,43370,40416,46070,41264,46235,40070,43297
3093,Error,Error,Error,Error,Error,,,,,,
3149,Error,Error,Error,Error,Error,,,,,,
3168,Error,Error,Error,Error,Error,,,,,,
3192,52595,44841,41292,53520,44898,46070,40416,40070,46235,41264,43297
3286,43415,43454,40011,47839,52440,53492,44822,52504,43367,46152,53655
3390,44841,53520,41292,52595,46104,43297,46235,40070,40416,41264,46070
3435,52595,53520,41292,44898,44841,41264,40070,46235,40416,43297,46070
3510,46522,40011,43454,47839,52440,46152,53655,53492,44822,43367,52504
3534,43415,40011,43454,47839,52440,53655,44822,46152,53492,43367,52504
3617,47839,43454,40011,43415,52440,53492,43367,53655,52504,46152,44822
3639,Error,Error,Error,Error,Error,,,,,,
3704,41292,43370,52595,52523,44898,41264,43297,40070,40416,46070,46235
200,48097,45185,44912,43324,41359,53444,42587,52590,46092,42474,42883
352,42357,41506,43475,46192,48017,47861,53471,52519,52447,52413,42924
525,44912,42363,48097,47749,53549,42474,52590,53444,52603,42883,46092
574,42363,48097,43324,44912,53549,46092,42474,52590,53444,52603,42883
603,42363,43324,48097,44912,53549,42474,53444,52590,42883,46092,52603
726,Error,Error,Error,Error,Error,,,,,,
865,43324,42363,44912,48097,47870,52590,52603,42474,53444,42883,46092
929,41359,45185,43324,42363,48097,53444,42883,42474,46092,52603,52590
953,48097,44912,42363,43324,47870,46092,52603,52590,42474,42883,53444
1020,44912,39212,48097,42363,47749,52590,53444,42474,42883,46092,52603
1081,Error,Error,Error,Error,Error,,,,,,
1201,42357,46192,53510,53435,52922,52413,52447,52519,42924,53471,47861
1225,43475,42357,52922,46192,45217,52413,52519,52447,53471,47861,42924
1284,43475,53435,46111,42357,42837,53471,47861,52413,52519,42924,52447
1323,42363,48097,47749,44912,47870,42883,52590,46092,52603,42474,53444
1390,42363,43324,48097,45185,41359,42883,53444,52590,52603,46092,42474
1442,41506,53435,46111,42357,52922,42924,52413,52519,47861,52447,53471
1492,42357,41506,53435,46111,42837,53471,47861,52413,42924,52519,52447
1608,Error,Error,Error,Error,Error,,,,,,
1657,Error,Error,Error,Error,Error,,,,,,
1712,48097,43324,42363,47749,47870,46092,52603,42474,53444,52590,42883
1772,53435,41506,46111,42357,48017,52447,52413,53471,52519,42924,47861
1947,41506,46111,53435,42357,48017,53471,42924,52447,52519,52413,47861
1989,Error,Error,Error,Error,Error,,,,,,
2141,43475,42357,53435,46111,42837,52413,47861,42924,53471,52519,52447
2191,46192,53510,42357,53435,48017,52413,53471,47861,52519,42924,52447
2287,42357,46192,53435,46111,42837,53471,52413,52519,42924,52447,47861
2426,43324,45185,47870,42363,48097,52603,46092,52590,42474,42883,53444
2461,44912,42363,47870,48097,43324,53444,42883,42474,52603,46092,52590
2515,45185,48097,42363,44912,41359,46092,52590,53444,42474,52603,42883
2550,42363,48097,41359,45185,44912,42883,53444,42474,52603,46092,52590
2611,48097,42363,44912,47870,43324,46092,52590,53444,42474,52603,42883
2633,41359,48097,45185,42363,43324,42883,53444,42474,52590,52603,46092
2728,42363,48097,44912,45185,41359,53444,42474,52590,52603,46092,42883
2752,42363,48097,45185,44912,41359,46092,42474,53444,52603,42883,52590
2830,Error,Error,Error,Error,Error,,,,,,
2973,42363,43324,48097,44912,47870,53444,52783,42474,52590,46092,42883
3016,43324,41359,48988,45185,48097,53444,52783,42474,52590,42883,46092
3069,42363,43324,45185,48097,41359,46092,42474,53444,52783,52590,42883
3173,45185,43324,42363,41359,48097,42883,42474,52783,53444,52590,46092
3345,41506,42357,46192,53435,48017,53471,47861,52413,52519,42924,52447
3415,48017,41506,46111,42357,53435,42924,52413,52447,53471,52519,47861
3473,41359,42363,45185,48097,43324,52590,53444,42474,52783,42883,46092
3497,42363,43324,48097,45185,41359,46092,42883,52590,53444,42474,52783
3610,44912,42363,41359,48097,45185,52783,53444,52590,46092,42474,42883
142,Error,Error,Error,Error,Error,,,,,,
184,37737,44879,52942,52666,40023,42344,44844,42356,52513,45244,52432
206,53098,48415,52942,52513,44879,52432,42356,52666,44844,40023,42344
283,46243,46705,41282,52502,44995,44068,47827,53491,41296,29851,53571
307,45635,46243,41282,53514,44995,29851,44068,41296,47827,53571,53491
393,48624,44995,37139,46705,45635,47827,53571,53491,41296,29851,44068
421,45635,46243,41282,44995,37139,53491,44068,41296,53571,29851,47827
528,53098,48415,52942,44075,44879,52432,42356,52666,44844,42344,40023
573,52513,48415,53098,44879,52432,40023,44844,42344,41532,52666,42356
597,53098,42344,40023,42356,52513,44879,45244,44844,52666,44075,52432
640,Error,Error,Error,Error,Error,,,,,,
709,48415,53098,42437,52513,44879,42344,52666,40023,44844,52432,42356
902,Error,Error,Error,Error,Error,,,,,,
921,41282,46705,45635,37139,52470,29851,44068,41296,53491,47827,53571
945,46243,41282,45635,37139,44995,47827,44068,29851,53571,41296,53491
1274,48541,52513,42437,53098,52762,52432,42356,52666,44844,42344,40023
1391,52942,44075,52513,44879,42356,42344,41532,52666,44844,40023,52432
1493,41282,45635,46243,46705,44995,53491,41296,53571,47827,29851,44068
1517,41282,46705,45635,46243,44995,47827,53571,44068,29851,53491,41296
1550,41282,46243,44995,52502,37139,53571,44068,53491,29851,41296,47827
1698,41282,45635,46243,44995,37139,53571,53491,41296,47827,44068,29851
1785,41282,46243,30842,44995,53172,44068,47827,53571,53491,41296,29851
1855,52454,52423,47803,52526,53464,43384,44832,47824,41258,52491,38642
2005,53098,48415,44879,52513,42344,44844,41532,42356,52666,52432,40023
2118,42437,48415,53098,45244,52432,44844,44879,42344,42356,40023,52666
2140,53098,48541,37737,52513,44879,52432,42356,42344,44844,52666,40023
2181,44995,37139,45635,41282,46243,53571,44068,47827,53491,29851,41296
2203,41282,53172,46705,46243,44995,53571,41296,53491,47827,44068,29851
2259,41282,46243,46705,30842,52470,47827,41296,44068,29851,53571,53491
2327,37737,52513,53098,48541,44879,52666,42356,52432,42344,40023,44844
2471,46705,46243,41282,30842,52470,47827,29851,44068,41296,53491,53571
2493,53098,52513,48415,44879,40023,42356,44844,52666,52432,42344,45244
2536,48415,53098,52942,44879,52762,52432,42344,44844,42356,52666,40023
2755,41282,46705,46243,45635,52470,53491,47827,44068,53571,41296,29851
2986,46705,53172,53514,48624,53685,41296,53571,44068,52434,53491,47827
3031,48624,46705,45635,53514,53685,52434,47827,53571,44068,53491,41296
84,44908,43329,47954,37118,43425,46629,37090,52412,46103,47789,52558
106,47954,44908,37118,43329,46071,47789,46103,52558,46629,37090,52412
186,43329,44908,47954,37118,43425,37090,52558,46629,52412,46103,47789
335,45267,46109,47803,52423,53464,41258,47824,44832,52491,43384,38642
465,52423,52454,42358,44987,47803,44832,52491,41258,47824,43384,38642
566,45267,52526,46109,47803,53464,43384,52491,47824,44832,41258,38642
611,52454,52526,52423,47803,42358,44832,41258,47824,52491,43384,38642
635,52423,46109,52526,52454,42358,52491,44832,41258,38642,43384,47824
657,46109,45267,52454,47803,42358,41258,52491,43384,44832,38642,47824
702,53464,52526,46109,52423,52454,38642,43384,44832,52491,41258,47824
912,Error,Error,Error,Error,Error,,,,,,
980,47954,44908,43329,37118,43425,37090,47789,52412,46629,52558,46103
1004,44908,43329,47954,47959,43425,52558,47789,46103,37090,52412,46629
1127,52454,47803,42358,44987,52526,38642,41258,52491,43384,47824,44832
1175,52526,53464,52454,46109,52423,43384,44832,52491,41258,38642,47824
1199,52454,52526,46109,52423,53464,52491,41258,43384,44832,38642,47824
1239,Error,Error,Error,Error,Error,,,,,,
1260,45267,46109,52526,47803,42358,47824,52491,43384,41258,44832,38642
1366,37118,43329,47959,43880,43425,52551,46103,52412,52507,46629,47789
1388,44908,43329,47954,37118,43425,46629,52551,52507,52412,46103,47789
1437,45267,46109,52423,47803,53464,47824,41258,43384,38642,52491,44832
1499,45267,46109,47803,52423,53464,44832,41258,38642,43384,52491,47824
1564,52423,46109,45267,47803,42358,52491,47824,43384,41258,44832,38642
1593,46109,45267,52423,47803,42358,41258,44832,52491,38642,43384,47824
1810,52454,52423,47803,46109,42358,38642,44832,43384,52491,47824,41258
1877,46109,45267,52423,52526,53464,43384,41258,44832,38642,52491,47824
1901,52454,52423,52526,53464,44987,52491,47824,43384,38642,41258,44832
1944,45267,46109,47803,52423,42358,44832,52491,47824,43384,41258,38642
2151,45267,46109,47803,53464,52454,43384,41258,52491,38642,47824,44832
2282,44908,43329,47959,37118,46071,46629,47789,52551,37090,46103,52412
2304,44908,43329,47954,37118,46071,46629,37090,47789,52412,46103,52551
2349,43329,47954,47959,46071,37118,46103,47789,52412,52551,37090,46629
2371,47954,43329,44908,46071,47959,47789,37090,52412,46103,46629,52551
2395,47959,44908,43329,47954,46071,46103,52412,52551,37090,47789,46629
2474,Error,Error,Error,Error,Error,,,,,,
2532,46109,45267,47803,44987,42358,41258,52491,43384,47824,44832,38642
2630,Error,Error,Error,Error,Error,,,,,,
2703,Error,Error,Error,Error,Error,,,,,,
2857,Error,Error,Error,Error,Error,,,,,,
2905,Error,Error,Error,Error,Error,,,,,,
2947,43329,44908,46071,47959,37118,46629,52551,47789,46103,37090,52412
2971,43329,47954,37118,44908,46071,37090,47789,46629,52551,46103,52412
3047,46071,44908,47954,43329,37118,46629,37090,47789,46103,52412,52551
3095,47954,44908,37118,43329,46071,52412,46629,47789,37090,52551,46103
3117,46071,44908,43329,37118,47954,46629,37090,47789,46103,52412,52551
3181,45267,52526,47803,44987,42358,38642,43384,47824,52491,41258,44832
3294,43329,44908,47954,37118,43425,46629,52507,52412,46103,52551,47789
3318,44908,47954,43329,37118,43425,52551,46629,52507,46103,52412,47789
3342,47954,43329,44908,37118,43425,47789,52507,46629,52551,46103,52412
3388,47954,45255,43329,47959,43425,47789,46103,52551,46629,52412,52507
3410,Error,Error,Error,Error,Error,,,,,,
3446,47954,43329,44908,43425,37118,52507,47789,52551,52412,46629,46103
3601,43329,44908,47954,47959,53625,46103,52412,52507,46629,52551,47789
3625,44908,43329,47954,47959,53625,52507,52412,52551,46103,46629,47789
3649,44908,43329,47954,47959,53625,47789,52507,46103,52412,52551,46629
3673,44908,43329,47954,47959,53625,52412,46103,47789,46629,52507,52551
3743,45255,43329,53449,37118,53625,47789,46103,52551,52507,46629,52412
69,52581,41290,52451,47856,35534,46108,37110,29550,43320,48159,43345
217,47856,41290,52581,52451,35534,43345,29550,37110,46108,48159,43320
425,41290,52581,42503,47856,52451,46108,43345,43320,48159,29550,37110
468,41290,52581,40026,52451,41712,43345,43320,48159,46108,29550,37110
492,40026,52581,41290,52451,41712,43320,43345,37110,48159,46108,29550
538,52465,33130,44881,43399,47853,47952,46180,42400,30869,34452,46102
607,52465,39989,43399,44881,47853,46102,34452,42400,46180,30869,47952
684,41290,52451,40026,52581,41712,37110,48159,43345,46108,29550,43320
775,52581,42899,41290,52451,47856,46108,37110,43345,48159,43320,29550
804,42899,52581,47856,40026,41290,37110,29550,43320,43345,48159,46108
962,44881,52465,45094,43399,47853,34452,46102,46180,42400,47952,30869
991,44881,39989,43399,45094,47853,42400,34452,46180,47952,30869,46102
1042,33130,39989,43399,44881,47853,30869,46180,42400,46102,47952,34452
1141,52581,41290,52451,42899,47856,48159,43345,43320,46108,29550,37110
1265,52451,52581,41290,40026,47856,46108,43345,43320,48159,29550,37110
1330,Error,Error,Error,Error,Error,,,,,,
1421,52581,40026,52451,42503,47856,43345,43320,48159,46108,29550,37110
1554,52581,42899,41290,52451,41712,37110,43320,43345,46108,29550,48159
1616,Error,Error,Error,Error,Error,,,,,,
1794,52465,39989,44881,43399,47853,47952,46180,30869,34452,46102,42400
1818,44881,39989,52465,43399,47853,47952,46180,30869,34452,46102,42400
1898,41290,40026,52581,52451,47856,46108,43320,53580,37110,48159,43345
2012,52581,41290,52451,42503,41712,53580,43320,46108,43345,48159,37110
2243,42899,52581,35534,41290,41712,43345,46108,45550,48159,37110,43320
2341,43399,33130,52465,44881,47853,47952,34452,30869,46102,46180,42400
2363,33130,52465,43399,44881,47853,46180,34452,47952,42400,46102,30869
2387,33130,52465,43399,47853,44881,42400,34452,46102,30869,47952,46180
2440,52465,43399,33130,44881,47853,42400,46180,47952,46102,34452,30869
2469,33130,52465,44881,43399,47853,46102,42400,46180,34452,30869,47952
2560,41290,52451,52581,41712,42899,43345,45550,43320,48159,46108,37110
2615,42899,52451,41290,52581,41712,43345,45550,43320,48159,46108,37110
2733,42899,41290,52581,52451,47856,45550,43345,48159,43320,46108,37110
2757,41712,52451,42899,41290,52581,46108,43345,45550,48159,43320,37110
2778,40026,52581,41290,52451,41712,45550,37110,43345,46108,48159,43320
2847,42899,52581,52451,41290,47856,48159,43320,45550,43345,46108,37110
2881,41290,42899,52581,52451,47856,46108,45550,43345,48159,37110,43320
3054,44881,47853,52465,39989,43399,47952,34452,46102,42400,30869,46180
3154,52465,43399,44881,39989,46100,46180,42400,46102,34452,47952,30869
3224,44881,43399,52465,39989,47853,46102,46180,47952,42400,30869,34452
3284,39989,44881,52465,43399,46100,34452,30869,47952,42400,46102,46180
3399,52581,42899,52451,41712,41290,46108,43345,37110,43320,48159,45550
3421,42899,41290,52451,52581,41712,46108,37110,45550,43320,48159,43345
3472,52581,41290,42899,35534,41712,43320,46108,43345,45550,37110,48159
3494,Error,Error,Error,Error,Error,,,,,,
55,52420,42547,52489,48233,47807,52517,46084,48235,42598,41265,53446
77,52420,42547,52489,48233,47807,46084,53446,48235,52517,41265,42598
148,Error,Error,Error,Error,Error,,,,,,
169,52489,47920,42547,47932,47807,53446,46084,41265,52517,48235,42598
228,39109,42547,47932,47920,43362,41265,53446,52517,44972,46084,48235
250,47807,42547,52420,39109,47920,53446,41265,46084,48235,52517,44972
356,Error,Error,Error,Error,Error,,,,,,
383,46155,41230,42721,45268,53180,46101,46284,43295,52514,41222,38557
407,Error,Error,Error,Error,Error,,,,,,
428,46155,47852,47808,41230,46273,41222,46101,52514,43295,46284,38557
475,47808,52500,41230,46155,46273,52514,46101,38557,43295,41222,46284
518,Error,Error,Error,Error,Error,,,,,,
562,42547,47920,47932,52489,47807,52517,46084,41265,48235,53446,44972
590,52489,42547,47920,47932,47807,41265,46084,53446,48235,52517,44972
612,42547,44849,47932,47920,47807,44972,41265,46084,53446,52517,48235
692,47808,46155,41230,53180,45268,41222,52514,43295,38557,46101,46284
737,52500,41230,45268,47808,53180,38557,41222,43295,46284,52514,46101
759,41230,47808,46155,52500,53180,46101,52514,46284,41222,43295,38557
880,52420,43362,42547,47920,39109,52517,46084,53446,44972,41265,48235
1013,47808,52500,41230,46155,53180,46284,52514,41222,46101,38557,43295
1075,42547,47932,52489,52420,47807,53446,48235,52517,42598,46084,41265
1122,Error,Error,Error,Error,Error,,,,,,
1174,47808,41230,46155,53180,45268,38557,46284,41222,52514,46101,43295
1226,52500,46273,46155,41230,47808,46284,38557,52514,43295,46101,41222
1250,46155,52500,47852,45268,53180,38557,46284,52514,43295,41222,46101
1293,41230,47808,53180,46155,52500,41222,46101,38557,46284,43295,52514
1461,42547,52489,47932,47920,43362,41265,42598,48235,46084,53446,52517
1507,47807,42547,52489,52420,41500,52517,44972,46084,48235,41265,53446
1553,52420,47932,52489,42547,47807,52517,44972,48235,41265,46084,53446
1655,46273,46155,52500,41230,47808,46284,41222,43295,38557,52514,46101
1744,Error,Error,Error,Error,Error,,,,,,
1836,42547,44849,47932,47920,43362,44972,48235,53446,41265,52517,46084
1875,42547,44849,47932,47920,43362,53446,48235,41265,44972,52517,46084
1899,44849,42547,47932,47920,43362,41265,52517,46084,48235,53446,44972
1984,47932,52489,42547,44849,43362,52517,53446,46084,41265,48235,44972
2030,42547,44849,52489,47932,43362,41265,46084,53446,52517,44972,48235
2180,52500,41230,46155,47808,53180,47906,38557,46284,43295,41222,46101
2256,46155,52500,46273,41230,47808,46101,47906,43295,41222,38557,46284
2278,41230,47808,52500,46155,53180,38557,43295,47906,46101,41222,46284
2344,47807,52420,42547,52489,48233,46084,44972,52517,48235,41265,53446
2373,52420,42547,52489,48233,43362,44972,52517,46084,53446,41265,48235
2504,47808,41230,46155,45268,40129,38557,43295,46284,46101,41222,47906
2526,Error,Error,Error,Error,Error,,,,,,
2589,41230,47808,52500,46155,53180,41222,43295,47906,46101,46284,38557
2655,Error,Error,Error,Error,Error,,,,,,
2700,52489,47932,42547,52420,47807,48235,41265,52517,44972,53446,46084
2771,47932,42547,47920,44849,43362,44972,53446,46084,41265,48235,52517
2803,47932,47920,42547,39109,43362,41265,48235,44972,53446,52517,46084
2851,52420,52489,47920,48233,47807,46084,52517,44972,48235,53446,41265
2879,47807,52489,42547,52420,47932,41265,48235,53446,44972,52517,46084
2951,47808,41230,46155,53180,45268,46284,38557,46101,47906,43295,41222
3007,41230,52500,46155,46273,47808,41222,46101,46284,38557,43295,47906
3035,Error,Error,Error,Error,Error,,,,,,
3098,52489,52420,48233,43362,47920,52517,46084,48235,41265,44972,53446
3143,Error,Error,Error,Error,Error,,,,,,
3211,41230,47808,42721,40129,45268,46284,46101,47906,43295,38557,41222
3256,Error,Error,Error,Error,Error,,,,,,
3385,42547,47932,47920,39109,43362,44972,53446,48235,46084,52517,41265
3478,41230,46155,47808,45268,40129,43295,47906,38557,46101,41222,46284
3544,41230,47808,46155,45268,40129,43295,46101,46284,47906,38557,41222
3619,42547,52489,52420,47920,43362,52517,53446,41265,44972,46084,48235
3664,44849,42547,47932,47920,43362,48235,44972,41265,53446,46084,52517
3688,52420,42547,48233,47920,47807,53446,48235,46084,41265,44972,52517
3712,39109,52420,47920,42547,47807,52517,44972,41265,46084,53446,48235
3734,44849,42547,47932,43362,47920,52517,46084,48235,41265,53446,44972
3812,42547,52489,47932,52420,43362,52517,53446,41265,44972,48235,46084
3836,43362,42547,52489,52420,47932,46084,44972,48235,41265,52517,53446
3980,Error,Error,Error,Error,Error,,,,,,
4166,52420,52489,42547,47807,41265,52517,48235,53446,44972,47920,46084
4212,52420,47932,47807,52489,42547,48235,41265,46084,44972,53446,52517
4347,52489,42547,48233,47807,47920,46084,48235,41265,53446,52517,44972
4392,44849,42547,47932,47920,43362,53446,44972,52517,41265,46084,48235
4454,44849,42547,47920,47932,43362,44972,48235,53446,41265,52517,46084
4476,52489,42547,52420,47932,43362,48235,44972,53446,41265,52517,46084
4586,52489,42547,52420,47932,47807,41265,48235,52517,53446,44972,46084
4608,47920,42547,52489,41500,47932,41265,53446,46084,52517,44972,48235
4641,41230,42721,46155,45268,53180,38557,46284,47906,43295,46101,41222
4691,47808,46155,52500,52609,41230,41222,38557,43295,46284,47906,46101
4736,41230,47808,46155,52609,46273,46101,38557,41222,47906,46284,43295
4765,41230,47808,46155,52609,47906,38557,41222,43295,53180,46284,46101
4845,47932,44849,42547,47920,43362,41265,52517,48235,53446,44972,46084
65,Error,Error,Error,Error,Error,,,,,,
111,Error,Error,Error,Error,Error,,,,,,
187,44908,43329,37118,47954,46071,37090,52412,46629,47789,46090,46103
235,Error,Error,Error,Error,Error,,,,,,
261,Error,Error,Error,Error,Error,,,,,,
280,47954,43329,44908,46071,37118,47789,46629,46103,52412,46090,37090
375,46071,47954,44908,37118,43329,47789,46103,52412,46090,37090,46629
498,Error,Error,Error,Error,Error,,,,,,
543,Error,Error,Error,Error,Error,,,,,,
590,44908,43329,53449,46071,47959,46629,37090,47789,52412,46090,46103
727,Error,Error,Error,Error,Error,,,,,,
794,Error,Error,Error,Error,Error,,,,,,
839,Error,Error,Error,Error,Error,,,,,,
884,Error,Error,Error,Error,Error,,,,,,
992,Error,Error,Error,Error,Error,,,,,,
1037,Error,Error,Error,Error,Error,,,,,,
1061,Error,Error,Error,Error,Error,,,,,,
1117,43329,44908,43425,48475,47959,52412,47789,46103,46090,52551,37090
1160,Error,Error,Error,Error,Error,,,,,,
1233,Error,Error,Error,Error,Error,,,,,,
1255,Error,Error,Error,Error,Error,,,,,,
1277,Error,Error,Error,Error,Error,,,,,,
1343,53449,37118,45255,43329,46071,46090,52551,52412,37090,46103,47789
1426,Error,Error,Error,Error,Error,,,,,,
1516,53449,44908,47959,43329,46071,37090,52412,46090,52551,46103,47789
1594,44908,47954,37118,43329,43425,47789,46090,37090,52551,52412,46103
1682,Error,Error,Error,Error,Error,,,,,,
1706,Error,Error,Error,Error,Error,,,,,,
1759,Error,Error,Error,Error,Error,,,,,,
1885,Error,Error,Error,Error,Error,,,,,,
1909,Error,Error,Error,Error,Error,,,,,,
1950,Error,Error,Error,Error,Error,,,,,,
1991,Error,Error,Error,Error,Error,,,,,,
2161,43329,44908,46071,48475,47959,52412,52551,46103,37090,47789,46090
2185,43329,47954,44908,47959,46071,46090,52551,52412,47789,46103,37090
2253,43329,47954,47959,46071,48475,52551,46090,52412,47789,46103,37090
2298,Error,Error,Error,Error,Error,,,,,,
2354,44908,43329,37118,47954,43425,47789,52551,37090,46090,46103,52412
2378,43329,44908,47954,43425,37118,47789,37090,52551,46103,52412,46090
2493,Error,Error,Error,Error,Error,,,,,,
2517,Error,Error,Error,Error,Error,,,,,,
2558,Error,Error,Error,Error,Error,,,,,,
2624,44908,53449,43329,46071,47959,46103,46090,52551,47789,52412,37090
2678,Error,Error,Error,Error,Error,,,,,,
2706,Error,Error,Error,Error,Error,,,,,,
2752,47954,44908,43329,37118,46071,52412,47789,46103,52551,46090,37090
2834,Error,Error,Error,Error,Error,,,,,,
2873,Error,Error,Error,Error,Error,,,,,,
2923,Error,Error,Error,Error,Error,,,,,,
2966,Error,Error,Error,Error,Error,,,,,,
3001,Error,Error,Error,Error,Error,,,,,,
3061,44908,43329,47954,46071,47959,47789,52551,37090,46090,46103,52412
3085,43329,47959,47954,44908,46071,46103,52551,46090,37090,52412,47789
3142,Error,Error,Error,Error,Error,,,,,,
3185,43329,47954,44908,37118,46071,47789,46103,52551,46090,37090,52412
3204,44908,43329,47954,37118,46071,52551,52412,37090,46090,46103,47789
3316,Error,Error,Error,Error,Error,,,,,,
3392,Error,Error,Error,Error,Error,,,,,,
3440,Error,Error,Error,Error,Error,,,,,,
3486,Error,Error,Error,Error,Error,,,,,,
3509,Error,Error,Error,Error,Error,,,,,,
3567,45255,43329,46071,37118,47959,47789,46103,52551,46090,37090,52412
3654,44908,47954,43329,37118,46071,46090,52412,52551,46103,47789,37090
3743,Error,Error,Error,Error,Error,,,,,,
3798,Error,Error,Error,Error,Error,,,,,,
3827,Error,Error,Error,Error,Error,,,,,,
3883,43329,47954,44908,47959,46071,52551,46090,52412,46103,47789,37090
3905,44908,37118,43329,47954,46071,37090,52551,47789,52412,46090,46103
3950,44908,43329,47954,37118,46071,47789,37090,52551,46103,52412,46090
3972,46071,47954,43329,44908,37118,47789,52551,52412,37090,46090,46103
4081,Error,Error,Error,Error,Error,,,,,,
4183,47954,44908,37118,43329,46071,46103,52551,37090,52412,46090,47789
4254,Error,Error,Error,Error,Error,,,,,,
4278,Error,Error,Error,Error,Error,,,,,,
4300,Error,Error,Error,Error,Error,,,,,,
4345,Error,Error,Error,Error,Error,,,,,,
4409,Error,Error,Error,Error,Error,,,,,,
4431,Error,Error,Error,Error,Error,,,,,,
4489,47834,37079,43556,44975,53065,53063,47865,38538,40124,38629,42402
4518,Error,Error,Error,Error,Error,,,,,,
76,Error,Error,Error,Error,Error,,,,,,
121,53488,43808,46093,44820,46170,46072,42362,42424,41436,44876,44882
145,43663,44123,53512,53555,46170,42362,44882,44876,46072,41436,42424
241,53098,48415,52666,42356,42344,44844,52432,52513,40023,41532,44879
262,48415,53098,52513,52942,44879,52432,44844,52666,42356,42344,40023
440,43808,46093,46170,53512,44876,53555,44882,42362,46072,41436,42424
499,46093,46170,43808,45785,44820,42424,41436,42362,46072,44876,44882
523,Error,Error,Error,Error,Error,,,,,,
547,Error,Error,Error,Error,Error,,,,,,
571,53488,43808,45785,46093,44820,42362,41436,46072,42424,44882,44876
635,48541,53098,44075,44879,52513,52666,52432,40023,44844,42356,42344
659,37737,53098,48541,52513,44879,44844,52666,52432,40023,42356,42344
831,45785,43808,44820,46093,43663,44876,42424,42362,44882,46072,41436
876,Error,Error,Error,Error,Error,,,,,,
940,43808,44820,46093,45785,46170,42362,41436,46072,44876,42424,44882
975,46093,44820,45785,53488,43808,42424,46072,41436,44876,44882,42362
1024,46093,52858,53512,44820,46170,41436,47995,44876,46072,42362,42424
1155,48541,44075,37737,52513,44879,40023,52666,42356,52432,44844,42344
1179,Error,Error,Error,Error,Error,,,,,,
1198,Error,Error,Error,Error,Error,,,,,,
1224,53098,48415,42437,44879,52762,40023,42356,44844,42344,52666,52432
1273,46140,53488,45785,46093,43808,47995,42362,41436,44876,42424,46072
1323,Error,Error,Error,Error,Error,,,,,,
1459,45785,53488,46093,43808,44820,46072,42424,41436,47995,42362,44876
1558,43808,46093,44820,53488,46170,44876,46072,42424,42362,47995,41436
1621,Error,Error,Error,Error,Error,,,,,,
1654,48415,52942,44879,53098,48541,42356,52432,42344,52666,44844,40023
1671,48541,52942,48415,53098,44879,42356,52432,44844,52666,40023,42344
1735,52942,48415,48541,53098,44879,42356,42344,40023,52666,52432,44844
1757,48415,53098,52942,42437,44879,44844,42344,52432,40023,42356,52666
1779,48415,52513,37737,42356,45244,44879,42344,52432,52666,40023,44844
1810,43808,46093,53488,45785,44820,46072,44876,42362,42424,47995,41436
1850,Error,Error,Error,Error,Error,,,,,,
1886,43808,46093,53488,45785,44820,42424,41436,42362,47995,46072,44876
2019,53098,48415,42437,44879,52762,42344,44844,52666,52432,42356,40023
2098,46093,44123,43808,46170,53555,47995,44876,41436,42424,42362,46072
2134,Error,Error,Error,Error,Error,,,,,,
2214,46093,53512,46170,43808,44820,47995,44876,42362,46072,41436,42424
2238,43808,53488,46170,46093,53555,41436,44876,46072,42362,47995,42424
2284,Error,Error,Error,Error,Error,,,,,,
2412,Error,Error,Error,Error,Error,,,,,,
2467,Error,Error,Error,Error,Error,,,,,,
2536,43808,46093,53555,53512,46170,42424,42362,46072,47995,44876,41436
2720,46093,43808,53512,53488,53555,42362,41436,47995,42424,46072,44876
2784,Error,Error,Error,Error,Error,,,,,,
2805,53098,48415,42437,52513,52762,44844,52432,41532,42356,42344,40023
2879,53098,52513,37737,48541,52762,41532,44844,40023,42344,52432,42356
2953,46093,43808,44123,46170,53555,46072,41436,42424,47995,42362,44876
2977,53488,46093,43808,44820,46170,46072,42424,42362,47995,41436,44876
3006,43663,44123,46170,53512,53555,47995,44876,42362,41436,46072,42424
3051,44123,43808,46093,44820,46170,46072,53499,42362,41436,42424,44876
3073,Error,Error,Error,Error,Error,,,,,,
3148,53098,44075,41532,44844,44879,40023,42356,42344,52666,45244,52432
3288,43808,46093,44820,53512,46170,46072,42362,42424,44876,47995,41436
3310,46093,46170,43808,45785,44820,46072,44876,42362,47995,42424,41436
3355,43808,46093,45785,44820,46170,47995,42362,41436,46072,42424,44876
3399,45785,44820,53488,46093,43808,42424,42362,46072,47995,44876,41436
3444,46093,43808,44123,46170,53555,47995,41436,44876,46072,42362,42424
3538,48541,48415,53098,52942,44879,42356,52432,42344,44844,40023,52666
3562,53098,48415,52942,48541,44879,40023,42344,42356,52666,52432,44844
3584,Error,Error,Error,Error,Error,,,,,,
3603,Error,Error,Error,Error,Error,,,,,,
3689,46093,45785,53488,43808,44820,42424,47995,41436,42362,46072,44876
3776,53098,48541,52942,42437,44879,42356,42344,44844,52432,52666,40023
3800,53098,42437,48541,52942,44879,52666,44844,42344,40023,52432,42356
59,52581,41290,47856,52451,42503,46108,37110,48159,29550,43320,43345
102,40026,41290,52581,42503,47856,43345,37110,48159,29550,43320,46108
126,Error,Error,Error,Error,Error,,,,,,
